speaker	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
Blankfein	0	0.08333333333333333	0.041666666666666664	0	0.08333333333333333	0	0.041666666666666664	0	0.08333333333333333	0	0.041666666666666664	0	0.041666666666666664	0	0.08333333333333333	0.041666666666666664	0.3333333333333333	0.16666666666666666	0	0	0	0	0.041666666666666664	0	0.041666666666666664	0.041666666666666664	0.3333333333333333	24
Blankfein	1	0	0.041666666666666664	0	0.041666666666666664	0	0.041666666666666664	0.08333333333333333	0.16666666666666666	0.125	0	0	0.08333333333333333	0.041666666666666664	0.25	0.041666666666666664	0.5416666666666666	0.20833333333333334	0	0	0	0.08333333333333333	0.08333333333333333	0	0.041666666666666664	0.20833333333333334	0.08333333333333333	24
Blankfein	1	0.1	0	0	0.1	0	0	0.1	0.1	0.1	0	0	0	0.1	0.2	0	0.4	0.1	0	0	0	0	0	0	0	0.2	0.5	10
Blankfein	1	0	0	0	0.07142857142857142	0	0.07142857142857142	0	0	0	0	0	0	0	0	0.21428571428571427	0.35714285714285715	0.21428571428571427	0	0	0	0.07142857142857142	0	0	0	0	0.35714285714285715	14
Blankfein	1	0.038461538461538464	0	0	0.07692307692307693	0	0	0.038461538461538464	0.15384615384615385	0.11538461538461539	0.038461538461538464	0.038461538461538464	0	0.15384615384615385	0.19230769230769232	0.11538461538461539	0.5384615384615384	0.038461538461538464	0	0	0	0.038461538461538464	0.11538461538461539	0.07692307692307693	0.038461538461538464	0.2692307692307692	0.19230769230769232	26
Blankfein	1	0	0	0	0	0	0.2	0	0.2	0.2	0	0	0	0.2	0.2	0	0.6	0	0	0	0	0	0.4	0	0	0.6	0	5
Blankfein	1	0	0.1111111111111111	0	0.1111111111111111	0	0	0	0.2222222222222222	0.1111111111111111	0	0	0	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.4444444444444444	0.1111111111111111	0	0	0	0	0	0	0	0.1111111111111111	0.4444444444444444	9
Blankfein	0	0.07142857142857142	0	0	0	0	0.07142857142857142	0	0.07142857142857142	0.07142857142857142	0	0	0.07142857142857142	0	0.07142857142857142	0.14285714285714285	0.5	0.07142857142857142	0	0	0	0.07142857142857142	0	0	0	0.14285714285714285	0.2857142857142857	14
Blankfein	1	0	0	0	0.1111111111111111	0	0	0.05555555555555555	0.1111111111111111	0	0	0.1111111111111111	0	0.1111111111111111	0.16666666666666666	0.05555555555555555	0.6111111111111112	0.2222222222222222	0	0	0	0.1111111111111111	0.1111111111111111	0	0.05555555555555555	0.2777777777777778	0.2777777777777778	18
Blankfein	0	0	0.08333333333333333	0	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0	0	0	0	0	0.16666666666666666	0.16666666666666666	0.5	0	0	0	0	0.08333333333333333	0.16666666666666666	0	0	0.16666666666666666	0.3333333333333333	12
Blankfein	1	0.08	0.04	0	0	0	0	0.04	0.16	0.04	0	0.08	0.08	0.04	0.2	0.04	0.6	0.16	0	0	0	0.08	0.12	0	0.04	0.2	0.36	25
Blankfein	0	0	0.09090909090909091	0	0	0	0.09090909090909091	0.09090909090909091	0.09090909090909091	0	0	0	0	0	0.18181818181818182	0.18181818181818182	0.45454545454545453	0	0	0	0	0	0.09090909090909091	0	0.09090909090909091	0.18181818181818182	0.36363636363636365	11
Blankfein	0	0	0.14285714285714285	0	0.09523809523809523	0	0.047619047619047616	0	0.14285714285714285	0	0	0	0	0	0.14285714285714285	0	0.3333333333333333	0.09523809523809523	0	0	0	0	0.047619047619047616	0	0.09523809523809523	0.047619047619047616	0.5714285714285714	21
Blankfein	1	0	0.0625	0	0	0	0.0625	0.125	0.125	0.0625	0	0	0.0625	0	0.25	0	0.5	0.1875	0	0	0	0.0625	0.0625	0	0.0625	0.1875	0.3125	16
Blankfein	1	0	0	0	0.0625	0	0.0625	0.0625	0.0625	0.0625	0	0	0	0.0625	0.125	0.0625	0.25	0	0	0	0	0	0.0625	0	0.125	0.1875	0.4375	16
Blankfein	1	0	0	0	0	0	0.07142857142857142	0	0.07142857142857142	0.07142857142857142	0	0	0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.5	0.07142857142857142	0	0	0	0	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.2857142857142857	0.35714285714285715	14
Blankfein	0	0	0.09090909090909091	0	0	0	0.09090909090909091	0	0.18181818181818182	0	0	0.09090909090909091	0	0.09090909090909091	0.18181818181818182	0	0.36363636363636365	0.18181818181818182	0	0	0	0.09090909090909091	0	0	0	0.09090909090909091	0.5454545454545454	11
Blankfein	0	0	0.06666666666666667	0	0	0	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.06666666666666667	0	0	0	0.06666666666666667	0.2	0	0.4	0.13333333333333333	0	0	0	0.13333333333333333	0	0	0.06666666666666667	0.13333333333333333	0.4	15
Blankfein	1	0	0.1111111111111111	0	0	0	0.05555555555555555	0	0.1111111111111111	0	0	0	0	0	0.1111111111111111	0	0.4444444444444444	0.1111111111111111	0	0	0	0.05555555555555555	0.05555555555555555	0	0	0.16666666666666666	0.2777777777777778	18
Blankfein	0	0	0.14285714285714285	0	0.07142857142857142	0	0	0	0.21428571428571427	0.07142857142857142	0	0	0	0.07142857142857142	0.21428571428571427	0.07142857142857142	0.5	0	0	0	0	0.07142857142857142	0.2857142857142857	0	0.14285714285714285	0.2857142857142857	0.21428571428571427	14
Blankfein	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0	0	0	0	0.07692307692307693	0.23076923076923078	0.15384615384615385	0	0	0	0	0	0	0	0	0.38461538461538464	13
Blankfein	0	0	0	0	0	0	0.1	0.1	0.2	0.2	0	0	0	0.2	0.3	0	0.4	0.1	0	0	0	0	0	0	0	0	0.5	10
Blankfein	0	0	0.15384615384615385	0	0.15384615384615385	0	0	0	0.15384615384615385	0	0	0	0	0	0.15384615384615385	0.07692307692307693	0.38461538461538464	0.15384615384615385	0	0	0	0.15384615384615385	0	0	0	0	0.38461538461538464	13
Blankfein	0	0	0.05555555555555555	0	0	0	0.05555555555555555	0	0.1111111111111111	0.05555555555555555	0	0	0	0.05555555555555555	0.1111111111111111	0	0.2222222222222222	0.1111111111111111	0	0	0	0.05555555555555555	0	0	0	0	0.4444444444444444	18
Blankfein	2	0.045454545454545456	0.045454545454545456	0	0.045454545454545456	0	0.045454545454545456	0	0.18181818181818182	0.13636363636363635	0	0	0	0.13636363636363635	0.18181818181818182	0.045454545454545456	0.5909090909090909	0.09090909090909091	0	0	0	0.045454545454545456	0.3181818181818182	0.045454545454545456	0.09090909090909091	0.3181818181818182	0.3181818181818182	22
Blankfein	1	0	0	0	0.05555555555555555	0	0.05555555555555555	0.05555555555555555	0.2777777777777778	0.2777777777777778	0	0	0	0.2777777777777778	0.3333333333333333	0.1111111111111111	0.5555555555555556	0.05555555555555555	0	0	0	0	0.05555555555555555	0.16666666666666666	0	0.2222222222222222	0.3333333333333333	18
Blankfein	0	0	0.05	0	0.05	0	0.1	0.05	0.2	0.05	0.1	0	0.1	0	0.25	0	0.4	0.15	0	0	0	0.05	0	0	0	0.1	0.35	20
Blankfein	0	0.1111111111111111	0	0	0.1111111111111111	0	0.022222222222222223	0.044444444444444446	0.06666666666666667	0.044444444444444446	0.022222222222222223	0	0.022222222222222223	0.022222222222222223	0.1111111111111111	0.022222222222222223	0.5111111111111111	0.1111111111111111	0.2	0	0	0.1111111111111111	0.022222222222222223	0.022222222222222223	0.08888888888888889	0.2222222222222222	0.06666666666666667	45
Blankfein	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
Blankfein	1	0	0	0	0.2	0	0	0	0.2	0.2	0	0	0	0.2	0.2	0	0.2	0	0.2	0	0	0	0	0	0	0	0	5
Blankfein	1	0	0	0	0.07692307692307693	0	0.07692307692307693	0.07692307692307693	0.15384615384615385	0.15384615384615385	0	0	0	0.15384615384615385	0.23076923076923078	0	0.6923076923076923	0.15384615384615385	0	0	0	0	0.15384615384615385	0	0.23076923076923078	0.3076923076923077	0.15384615384615385	13
Blankfein	1	0.08695652173913043	0	0	0.043478260869565216	0	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.08695652173913043	0	0	0	0.08695652173913043	0.13043478260869565	0.17391304347826086	0.6956521739130435	0.13043478260869565	0	0	0	0	0.13043478260869565	0	0.13043478260869565	0.34782608695652173	0.08695652173913043	23
Blankfein	1	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	1.0	0	0	0	0	0	0.5	0	0.5	1.0	0	2
Blankfein	2	0.03225806451612903	0.03225806451612903	0	0.0967741935483871	0	0	0.03225806451612903	0.0967741935483871	0.06451612903225806	0	0	0	0.06451612903225806	0.12903225806451613	0.03225806451612903	0.4838709677419355	0.16129032258064516	0.06451612903225806	0	0	0.0967741935483871	0.06451612903225806	0	0.06451612903225806	0.0967741935483871	0.3225806451612903	31
Blankfein	1	0	0	0	0.05263157894736842	0	0.10526315789473684	0.05263157894736842	0.21052631578947367	0.10526315789473684	0	0.10526315789473684	0	0.21052631578947367	0.2631578947368421	0.10526315789473684	0.47368421052631576	0.05263157894736842	0	0	0	0	0.05263157894736842	0	0.05263157894736842	0.21052631578947367	0.2631578947368421	19
Blankfein	2	0	0.07142857142857142	0	0.21428571428571427	0	0	0.07142857142857142	0.21428571428571427	0.07142857142857142	0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.2857142857142857	0.07142857142857142	0.7142857142857143	0	0.07142857142857142	0	0	0	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.42857142857142855	0	14
Blankfein	2	0	0	0	0.3076923076923077	0	0.07692307692307693	0	0.23076923076923078	0.23076923076923078	0	0	0.23076923076923078	0	0.23076923076923078	0.07692307692307693	0.38461538461538464	0	0.07692307692307693	0	0	0	0	0	0	0.23076923076923078	0	13
Blankfein	1	0	0	0	0.045454545454545456	0	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.09090909090909091	0.045454545454545456	0	0.09090909090909091	0.045454545454545456	0.22727272727272727	0.09090909090909091	0.5454545454545454	0.045454545454545456	0.09090909090909091	0	0	0.09090909090909091	0.13636363636363635	0	0	0.36363636363636365	0.2727272727272727	22
Blankfein	1	0	0	0	0.125	0	0	0.125	0.125	0.125	0	0	0.125	0	0.25	0	0.375	0.125	0	0	0	0	0	0.125	0	0.125	0	8
Blankfein	1	0	0	0	0.0625	0	0	0.125	0.1875	0.125	0.0625	0	0.0625	0.125	0.3125	0.1875	0.5625	0.0625	0.1875	0	0	0.125	0.0625	0	0	0.1875	0.1875	16
Blankfein	2	0	0	0	0	0	0.2	0.2	0.2	0.2	0	0	0	0.2	0.4	0	0.6	0.2	0	0	0	0.2	0.2	0	0	0.4	0	5
Blankfein	2	0	0	0	0	0	0.25	0	0.25	0.25	0	0	0	0.25	0.25	0	0.5	0	0	0	0	0	0.25	0	0.25	0.5	0	4
Blankfein	2	0	0.2	0	0.05	0	0.05	0.15	0.25	0.05	0	0	0	0.05	0.4	0	0.6	0.1	0.05	0	0	0.15	0.15	0	0.05	0.2	0.25	20
Blankfein	0	0.06666666666666667	0.06666666666666667	0	0.06666666666666667	0	0	0.06666666666666667	0.26666666666666666	0.13333333333333333	0	0.06666666666666667	0	0.2	0.3333333333333333	0.13333333333333333	0.6666666666666666	0.13333333333333333	0	0	0	0.06666666666666667	0.06666666666666667	0.06666666666666667	0	0.13333333333333333	0	15
Blankfein	2	0	0.047619047619047616	0	0.09523809523809523	0	0.09523809523809523	0.09523809523809523	0.23809523809523808	0.09523809523809523	0	0.09523809523809523	0	0.19047619047619047	0.3333333333333333	0.047619047619047616	0.5714285714285714	0.09523809523809523	0	0	0	0.047619047619047616	0.09523809523809523	0.09523809523809523	0.047619047619047616	0.3333333333333333	0	21
Blankfein	2	0	0.08333333333333333	0	0.08333333333333333	0	0.08333333333333333	0.08333333333333333	0.25	0.08333333333333333	0	0.08333333333333333	0	0.16666666666666666	0.3333333333333333	0.08333333333333333	0.5833333333333334	0	0	0	0	0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.4166666666666667	0	12
Blankfein	2	0	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0	0.16666666666666666	0.3333333333333333	0	0.5	0	0	0	0	0	0	0.16666666666666666	0	0.5	0	6
Blankfein	1	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0.2	0.5	0.1	0	0	0	0.1	0.1	0	0	0	0.5	10
Blankfein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	1.0	0	1
Blankfein	1	0	0.16666666666666666	0	0	0	0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0	0	0	0.16666666666666666	0.6666666666666666	0	0.8333333333333334	0	0	0	0	0	0.3333333333333333	0	0.16666666666666666	0.5	0	6
Blankfein	1	0	0	0	0	0	0	0.25	0.25	0.25	0	0	0	0.25	0.5	0	0.75	0.25	0	0	0	0.25	0	0	0	0.25	0	4
Blankfein	1	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0.5	0.25	0	0	0	0	0	0.25	0	0.25	0	4
Blankfein	2	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0.3333333333333333	0	0.3333333333333333	0.3333333333333333	0	3
Blankfein	2	0.07692307692307693	0.07692307692307693	0	0.07692307692307693	0	0.07692307692307693	0.07692307692307693	0.07692307692307693	0	0	0	0	0	0.15384615384615385	0	0.5384615384615384	0.15384615384615385	0	0	0	0.07692307692307693	0.15384615384615385	0	0.07692307692307693	0.23076923076923078	0.3076923076923077	13
Blankfein	1	0	0	0	0.14285714285714285	0	0	0.14285714285714285	0.07142857142857142	0.07142857142857142	0	0	0	0.07142857142857142	0.21428571428571427	0.07142857142857142	0.5	0	0.07142857142857142	0	0	0.07142857142857142	0.21428571428571427	0	0.21428571428571427	0.42857142857142855	0.2857142857142857	14
Blankfein	1	0.14285714285714285	0	0	0	0	0.14285714285714285	0	0.14285714285714285	0	0	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.5714285714285714	0	0	0	0	0	0.14285714285714285	0	0.2857142857142857	0.42857142857142855	0.2857142857142857	7
Blankfein	0	0	0.125	0	0	0	0	0.25	0.375	0.125	0	0.125	0	0.25	0.625	0	0.875	0.125	0	0	0	0	0.125	0	0.125	0.375	0	8
Blankfein	2	0	0	0	0	0	0	0	0.2	0	0	0.2	0	0.2	0.2	0	0.6	0.2	0	0	0	0.2	0.2	0	0.2	0.2	0	5
Blankfein	2	0	0.2	0	0	0	0.2	0	0.4	0	0	0.2	0	0.2	0.4	0	0.4	0	0	0	0	0	0	0.2	0	0.2	0	5
Blankfein	2	0	0	0	0	0	0.07692307692307693	0.07692307692307693	0.23076923076923078	0.15384615384615385	0	0.07692307692307693	0	0.23076923076923078	0.3076923076923077	0	0.6923076923076923	0.15384615384615385	0	0	0	0	0.23076923076923078	0	0.15384615384615385	0.38461538461538464	0.15384615384615385	13
Blankfein	2	0	0.058823529411764705	0	0.11764705882352941	0	0.058823529411764705	0.058823529411764705	0.23529411764705882	0.11764705882352941	0	0.058823529411764705	0	0.17647058823529413	0.29411764705882354	0	0.5882352941176471	0	0.058823529411764705	0	0	0	0.17647058823529413	0.11764705882352941	0.11764705882352941	0.4117647058823529	0.17647058823529413	17
Blankfein	2	0	0	0	0	0	0.2	0	0.2	0	0	0.2	0	0.2	0.2	0	0.6	0	0	0	0	0	0.2	0.4	0.2	0.6	0	5
Blankfein	1	0	0.058823529411764705	0	0	0	0.17647058823529413	0.11764705882352941	0.29411764705882354	0.17647058823529413	0.058823529411764705	0.058823529411764705	0	0.23529411764705882	0.4117647058823529	0	0.5882352941176471	0.058823529411764705	0	0	0	0	0.058823529411764705	0	0.058823529411764705	0.29411764705882354	0.17647058823529413	17
Blankfein	0	0	0.07692307692307693	0	0	0	0.07692307692307693	0	0.15384615384615385	0.07692307692307693	0	0	0	0.07692307692307693	0.15384615384615385	0.07692307692307693	0.6153846153846154	0.07692307692307693	0.07692307692307693	0	0	0.07692307692307693	0.15384615384615385	0	0.15384615384615385	0.3076923076923077	0.15384615384615385	13
Blankfein	2	0	0.125	0	0.125	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.375	0.125	0.125	0	0	0	0.125	0	0	0.125	0.25	8
