speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NWF093	6B	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	12
NWF093	6B	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	8
NWF093	6B	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8
NWF093	6B	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	15
NWF093	6B	2	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	62
NWF093	6B	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	12
NWF093	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	22
NWF093	6B	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	8
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	7
NWF093	6B	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	5
NWF093	6B	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	18
NWF093	6B	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	8
NWF093	6B	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	26
NWF093	6B	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	11
NWF093	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	3
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	4
NWF093	6B	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	9
NWF093	6B	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	16
NWF093	6B	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	20
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	9
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	12
NWF093	6B	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	1	1	23
NWF093	6B	2	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	20
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	13
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	5
NWF093	6B	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	5
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	9
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	7
NWF093	6B	2	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	17
NWF093	6B	2	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	26
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	9
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	28
NWF093	6B	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	14
NWF093	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	0	11
NWF093	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	3
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
NWF093	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	5
NWF093	6B	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	5
NWF093	6B	2	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	33
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	12
NWF093	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	7
NWF093	6B	2	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	17
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6
NWF093	6B	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	1	14
NWF093	6B	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	7
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	5
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	12
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	11
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	4
NWF093	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	5
NWF093	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	5
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	8
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	12
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	5
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	5
NWF093	6B	2	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	19
NWF093	6B	2	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	12
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	42
NWF093	6B	2	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	9
NWF093	6B	2	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	21
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	16
NWF093	6B	2	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	5
NWF093	6B	2	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	17
NWF093	6B	2	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	13
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	8
NWF093	6B	2	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	13
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	2	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	10
NWF093	6B	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	31
NWF093	6B	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	12
NWF093	6B	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	6
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	7
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	4
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	21
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	9
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	7
NWF093	6B	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	21
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	6
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
NWF093	6B	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	7
NWF093	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	6
NWF093	6B	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2
NWF093	6B	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	9
NWF093	6B	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	5
NWF093	6B	3	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	11
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	0	15
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
NWF093	6B	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	25
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	6
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4
NWF093	6B	2	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	11
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	13
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	26
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	11
NWF093	6B	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	10
NWF093	6B	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	16
NWF093	6B	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	24
NWF093	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	14
NWF093	6B	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	17
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	9
NWF093	6B	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	9
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	4
NWF093	6B	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	3
NWF093	6B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NWF093	6B	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	6
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	8
NWF093	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3
NWF093	6B	2	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	19
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	8
NWF093	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	9
NWF093	6B	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	10
NWF093	6B	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	29
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	10
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	21
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	20
NWF093	6B	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	14
NWF093	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
NWF093	6B	2	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	30
NWF093	6B	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	52
NWF093	6B	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	17
NWF093	6B	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	6
NWF093	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
NWF093	6B	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	8
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	14
NWF093	6B	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	5
NWF093	6B	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	54
NWF093	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	6
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	24
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	4
NWF093	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	5
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NWF093	6B	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	1	14
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	13
NWF093	6B	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	11
NWF093	6B	2	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	9
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	9
NWF093	6B	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	13
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF093	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF093	6B	2	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	21
NWF093	6B	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	8
NWF093	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF094	3I	2	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	12
NWF094	3I	2	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	13
NWF094	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NWF094	3I	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	8
NWF094	3I	2	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	28
NWF094	3I	2	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	7
NWF094	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF094	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF094	3I	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	11
NWF094	3I	2	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	13
NWF094	3I	2	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	25
NWF094	3I	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	5
NWF094	3I	2	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	11
NWF094	3I	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	3
NWF094	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF094	3I	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	10
NWF094	3I	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	9
NWF094	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NWF094	3I	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5
