speaker	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb
Kaufman	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	0	1	2	0	2	0	2	0	3	0	4	0	1	0	0	0	0	0	0	4
Kaufman	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	3	0	0	0	0	0	0	0	0	1
Kaufman	2	0	0	0	3	0	1	1	0	0	0	0	0	0	1	0	6	5	3	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	1	2	3	2	1	0	2	1	5	0	11	2	1	0	0	1	1	1	2	8
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kaufman	1	0	1	1	0	0	0	1	2	0	1	0	1	0	3	1	7	1	0	0	0	1	2	1	1	4
Kaufman	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	0	0	1	1	0	0	1	0	1	1	8	1	3	0	0	0	1	3	1	5
Kaufman	2	0	0	0	1	0	2	0	4	2	2	0	4	0	4	0	12	0	1	0	0	0	2	3	0	11
Kaufman	2	1	1	1	0	0	0	1	1	0	0	0	0	0	2	0	7	2	0	0	0	2	1	0	0	3
Kaufman	2	0	0	0	3	0	2	4	5	1	4	0	5	0	9	0	15	1	2	0	0	0	4	0	0	12
Kaufman	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	0	0	2	0	1	1	1	1	2	0	3	0	1	0	0	0	0	0	0	1
Kaufman	2	0	0	0	3	0	0	1	1	1	0	0	1	0	2	2	6	2	2	0	0	1	0	0	0	2
Kaufman	2	0	1	0	4	0	1	3	4	0	3	0	2	0	7	1	15	5	2	0	0	1	2	0	0	4
Kaufman	2	0	1	0	1	0	0	1	3	1	1	0	2	0	4	1	10	0	0	0	0	0	2	1	1	7
Kaufman	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	2	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	2	0	1	0	3	0	1	3	5	1	3	0	3	1	8	2	17	2	0	0	0	0	5	2	1	9
Kaufman	1	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
Kaufman	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	2
Kaufman	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	5	2	0	0	0	0	2	1	2	3
Kaufman	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	5	1	1	0	0	1	1	1	1	2
Kaufman	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	5	1	0	0	0	1	1	1	1	2
Kaufman	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	3	0	1	0	0	0	1	0	0	2
Kaufman	1	1	0	0	1	0	0	0	2	0	2	0	2	0	2	0	5	1	1	0	0	2	1	0	0	3
Kaufman	0	0	0	0	2	0	0	2	1	0	1	0	1	0	3	0	6	0	1	0	0	1	0	0	0	5
Kaufman	1	0	0	0	1	0	2	3	1	0	1	0	1	0	4	2	14	1	1	0	0	2	2	1	3	6
Kaufman	1	1	0	1	3	0	1	0	5	1	1	4	1	4	5	1	14	3	0	0	0	3	2	1	1	6
Kaufman	1	0	1	0	2	0	0	3	1	0	0	0	0	0	4	1	6	0	1	0	0	0	2	0	0	4
Kaufman	1	0	0	0	1	0	2	4	4	0	4	0	4	0	8	4	21	3	2	0	0	1	5	2	2	13
Kaufman	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	2	0	1	0	0	0	1	0	2	0	1	0	1	0	2	3	9	2	0	0	0	2	3	2	1	3
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	2	0	1	0	2	0	2	4	4	2	1	0	3	0	8	2	21	2	3	0	0	0	5	0	4	12
Kaufman	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	1	1	0	0	0	1	0	1	0
Kaufman	2	0	1	0	0	0	1	2	2	1	0	0	1	0	4	0	7	1	0	0	0	0	1	0	2	4
Kaufman	2	0	0	0	3	0	0	1	2	1	1	0	2	0	3	2	10	4	0	0	0	2	3	1	1	2
Kaufman	2	0	0	0	1	0	0	1	1	1	0	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0
Kaufman	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0
Kaufman	2	1	0	0	0	0	3	4	3	3	0	0	3	0	7	2	14	0	0	0	0	0	3	0	3	6
Kaufman	2	0	1	0	1	0	2	5	5	2	2	0	2	1	10	3	22	0	1	0	0	0	4	1	5	12
Kaufman	3	0	1	0	0	0	0	2	1	0	0	0	0	0	3	1	9	2	0	0	0	1	2	0	2	3
Kaufman	3	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	5	1	0	0	0	0	1	0	1	3
Kaufman	3	0	0	1	0	0	0	1	1	1	0	0	0	1	2	1	6	3	0	0	0	1	0	1	0	2
Kaufman	2	0	1	0	0	0	1	1	1	0	0	0	0	0	2	0	5	1	0	0	0	0	1	0	1	2
Kaufman	2	0	0	0	0	0	1	3	2	0	2	0	2	0	5	0	11	2	0	0	0	0	3	1	2	7
Kaufman	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	1
Kaufman	2	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	5	1	0	0	0	0	0	0	1	2
Kaufman	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	1	0	1	2
Kaufman	2	1	0	0	2	0	0	2	0	0	0	0	0	0	2	1	5	1	0	0	0	3	0	0	0	1
Kaufman	2	1	0	0	2	0	0	2	1	0	0	1	0	1	3	1	7	2	0	0	0	3	0	0	0	3
Kaufman	2	1	0	0	2	0	1	4	1	1	0	0	1	0	5	1	10	0	3	0	0	0	2	0	2	7
Kaufman	1	0	1	1	1	0	0	1	2	0	1	0	1	0	3	0	7	0	1	0	0	0	1	0	2	5
Kaufman	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	2
Kaufman	2	0	1	0	2	0	0	3	1	0	0	0	0	0	4	0	8	2	2	0	0	0	1	0	1	4
Kaufman	2	0	1	1	2	0	0	5	4	1	2	0	3	0	9	2	15	1	0	0	0	0	3	0	1	8
Kaufman	1	0	0	0	3	0	0	0	1	0	1	0	1	0	1	1	4	0	0	0	0	1	2	1	0	2
Kaufman	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	1	1	0	0	2	0	0	3	1	0	1	0	1	0	4	1	14	4	0	0	0	0	3	0	0	6
Kaufman	1	0	0	0	0	0	1	2	1	1	0	0	1	0	3	0	6	1	0	0	0	1	1	0	2	5
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	2
Kaufman	2	0	1	0	2	0	0	3	2	0	1	0	1	0	5	1	11	2	1	0	0	0	2	0	2	6
Kaufman	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	5	1	0	0	0	1	0	0	0	3
Kaufman	2	0	0	0	2	0	0	1	1	1	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	2
Kaufman	2	0	0	0	2	0	0	1	1	0	1	0	1	0	2	2	4	0	1	0	0	0	2	0	0	2
Kaufman	2	1	1	0	0	0	1	0	2	1	0	0	1	0	2	0	7	0	0	0	0	0	3	2	1	5
Kaufman	1	0	0	0	0	0	0	0	2	1	1	0	2	0	2	0	4	1	2	0	0	0	1	0	0	2
Kaufman	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0
Kaufman	1	0	0	0	3	0	1	0	5	4	0	1	3	2	5	2	11	3	2	0	0	1	0	0	2	5
Kaufman	1	0	0	0	1	0	1	0	2	1	0	1	1	1	2	2	4	0	0	0	0	0	0	0	0	1
Kaufman	2	1	1	0	1	0	4	7	5	1	3	0	4	0	12	0	21	3	0	0	0	1	3	2	2	14
Kaufman	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	7	1	0	0	0	0	1	0	3	5
Kaufman	2	1	0	0	2	0	0	0	1	0	1	0	1	0	1	1	5	1	0	0	0	2	2	1	1	2
Kaufman	2	0	0	0	2	0	0	1	1	0	1	0	1	0	2	2	5	1	1	0	0	1	0	0	0	1
Kaufman	2	0	0	0	1	0	1	1	2	2	0	0	1	1	3	0	5	0	0	0	0	0	2	0	1	3
Kaufman	0	0	1	0	0	0	0	1	2	0	1	0	1	0	3	0	5	1	0	0	0	0	1	0	1	3
Kaufman	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0
Kaufman	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	2
Kaufman	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Kaufman	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	2	0	1	0	0	0	0	0	1	1
Kaufman	1	0	0	0	2	0	2	1	4	4	0	0	3	1	5	2	13	3	1	0	0	2	0	1	1	5
Kaufman	1	0	0	0	1	0	0	1	2	1	0	1	0	2	3	1	6	1	0	0	0	0	0	0	1	2
Kaufman	1	0	0	0	0	0	2	2	2	1	0	1	0	2	4	0	8	2	0	0	0	1	0	2	2	4
Kaufman	1	0	2	0	3	0	2	6	3	0	1	0	1	0	9	0	17	1	3	0	0	0	2	0	4	12
Kaufman	1	1	1	0	3	0	1	1	5	2	2	0	4	0	6	1	17	0	3	0	0	0	3	0	3	9
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	1
Kaufman	2	0	1	0	1	0	0	1	2	1	0	0	1	0	3	0	4	0	1	0	0	1	1	0	1	2
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	2	0	1	0	4	0	0	1	5	3	1	0	4	0	6	0	8	0	4	0	0	0	2	0	1	5
Kaufman	1	0	0	0	2	0	0	2	1	1	0	0	0	1	3	0	4	0	3	0	0	0	0	1	1	2
Kaufman	1	0	1	0	2	0	0	3	4	2	1	0	2	1	7	2	13	2	0	0	0	1	0	1	4	6
Kaufman	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	1
Kaufman	2	1	0	0	2	0	0	1	2	1	1	0	2	0	3	0	7	0	2	0	0	1	1	1	0	6
Kaufman	2	0	1	0	1	0	0	1	2	0	1	0	1	0	3	1	6	2	0	0	0	1	0	0	0	2
Kaufman	2	0	0	1	0	0	0	1	1	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	2
Kaufman	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Kaufman	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	1	2
Kaufman	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	3	0	2	0	0	0	1	0	0	2
Kaufman	2	0	1	0	1	0	0	0	3	0	2	0	2	0	3	1	5	2	1	0	0	0	0	0	0	2
Kaufman	2	0	0	0	4	0	0	1	2	0	2	0	2	0	3	1	7	1	3	0	0	0	3	1	1	5
Kaufman	2	0	0	0	0	0	1	1	2	2	0	0	0	2	3	0	5	1	0	0	0	0	0	1	0	3
Kaufman	2	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	2
Kaufman	2	1	0	0	2	0	0	4	0	0	0	0	0	0	4	0	9	0	3	0	0	0	3	0	3	3
Kaufman	2	1	1	0	2	0	3	1	3	2	0	0	2	0	4	0	12	1	0	0	0	0	3	1	2	9
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	1	2	2	1	1	0	2	0	4	0	8	1	0	0	0	0	1	0	0	4
Kaufman	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
Kaufman	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0
Kaufman	2	0	0	1	0	0	0	4	0	0	0	0	0	0	4	0	11	4	0	0	0	1	0	1	1	5
Kaufman	2	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0
Kaufman	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0
Kaufman	2	0	1	0	0	0	4	0	5	0	4	0	3	0	5	2	10	3	0	0	0	1	0	0	0	3
Kaufman	2	0	0	0	0	0	1	2	2	1	1	0	2	0	4	0	9	5	0	0	0	1	0	1	0	3
Kaufman	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Kaufman	2	1	0	1	0	0	0	2	1	0	1	0	1	0	3	0	9	3	0	0	0	1	2	2	1	5
Kaufman	2	0	0	0	2	0	0	0	2	0	2	0	2	0	2	1	6	0	1	0	0	0	3	0	0	4
Kaufman	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	1
Kaufman	2	1	1	0	2	0	2	9	3	1	1	0	2	0	12	1	30	6	1	0	0	1	5	1	3	13
Kaufman	2	0	0	0	3	0	1	1	3	3	0	0	3	0	4	0	10	2	4	0	0	0	2	0	0	5
Kaufman	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1
Kaufman	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	4	1	0	0	0	0	1	0	0	2
Kaufman	2	0	1	0	4	0	0	2	3	2	0	0	2	0	5	0	8	1	2	0	0	1	1	0	1	4
Kaufman	2	0	1	0	2	0	2	0	3	2	0	0	2	0	3	3	14	4	2	0	0	0	4	0	2	4
Kaufman	2	0	2	0	2	0	0	2	4	2	0	0	2	0	6	2	16	5	2	0	0	0	0	0	2	5
Kaufman	2	1	0	0	0	0	1	5	0	0	0	0	0	0	5	0	11	2	0	0	0	2	2	0	1	3
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	2	1	0	0	3	0	1	0	2	2	0	0	2	0	2	0	9	0	3	0	0	0	2	0	1	3
Kaufman	2	0	1	0	1	0	0	1	1	0	0	0	0	0	2	1	3	0	1	0	0	0	0	0	1	0
Kaufman	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	1	1	1
Kaufman	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Kaufman	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	1	1
Kaufman	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1
Kaufman	2	0	2	0	2	0	1	4	5	1	2	0	2	1	9	1	16	2	1	0	0	1	2	0	4	9
Kaufman	2	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	2	1	1	3
Kaufman	2	1	2	0	5	0	2	2	4	1	1	0	2	0	6	2	18	2	1	0	0	0	1	0	1	7
Kaufman	2	2	0	0	1	0	0	0	1	0	1	0	1	0	1	1	8	2	1	0	1	2	1	1	1	3
Kaufman	2	1	0	0	1	0	3	3	4	0	4	0	4	0	7	1	20	4	4	0	0	1	1	2	5	12
Kaufman	2	0	1	0	1	0	0	1	1	0	0	0	0	0	2	1	4	0	1	0	0	1	2	0	1	2
Kaufman	2	0	2	0	1	0	2	2	7	3	0	2	0	5	9	0	18	5	1	0	0	0	1	2	2	9
Kaufman	2	0	0	0	0	0	3	1	1	0	0	1	0	1	2	2	7	2	2	0	0	0	2	2	1	5
Kaufman	2	0	2	0	1	0	1	0	3	1	0	0	0	1	3	0	6	1	1	0	0	0	0	0	0	1
Kaufman	2	0	2	0	1	0	0	0	3	0	0	1	1	0	3	0	7	2	1	0	0	2	0	0	0	2
Kaufman	2	0	0	0	1	0	0	1	1	0	1	1	0	1	2	0	4	1	0	0	0	1	1	0	0	2
Kaufman	2	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	3	1	0	0	0	1	0	0	0	0
Kaufman	2	0	0	0	0	0	2	1	1	0	0	1	1	0	2	3	9	2	0	0	0	2	0	0	0	3
Kaufman	2	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	3	0	2	0	0	0	1	0	0	1
Kaufman	2	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	2
Kaufman	2	1	2	0	1	0	2	0	3	1	0	0	0	1	3	2	11	4	0	0	0	0	1	0	1	2
Kaufman	2	0	0	0	2	0	0	0	1	0	0	1	0	1	1	0	6	0	1	0	0	0	1	1	1	4
Kaufman	2	2	0	0	1	0	2	0	1	0	0	1	0	1	1	0	9	0	0	0	0	0	2	2	2	6
Kaufman	2	0	1	0	2	0	0	0	3	0	1	1	1	1	3	1	7	1	1	0	0	0	0	0	0	1
Kaufman	0	0	0	0	4	0	0	1	1	0	0	1	0	1	2	0	4	2	1	0	0	1	0	0	0	2
Kaufman	1	0	0	1	1	0	0	0	3	0	0	3	0	3	3	1	7	1	0	0	0	1	0	0	2	3
Kaufman	2	0	0	0	2	0	0	2	0	0	0	0	0	0	2	1	7	1	2	0	0	0	1	0	0	2
Kaufman	2	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	4	0	0	0	0	0	1	1	0	3
Kaufman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaufman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kaufman	2	0	0	0	0	0	1	1	2	2	0	0	1	1	3	0	5	1	0	0	0	0	0	0	0	1
Kaufman	2	0	2	0	1	0	1	3	2	0	0	0	0	0	5	0	10	4	1	0	0	0	1	0	0	1
Kaufman	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	2	1	0	0	1
Kaufman	2	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	2	1	0	0	0	1	0	0	0	0
Kaufman	2	0	1	0	1	0	1	1	2	1	0	0	1	0	3	1	7	1	0	0	0	2	2	0	0	2
Kaufman	2	0	1	0	1	0	0	0	2	1	0	0	1	0	2	0	4	2	0	0	0	0	0	0	0	1
Kaufman	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	1	2
Kaufman	2	0	1	0	1	0	0	0	2	0	1	0	1	0	2	0	2	0	1	0	0	0	0	0	0	1
Kaufman	2	1	2	0	1	0	1	1	2	0	0	0	0	0	3	1	5	0	1	0	0	1	1	0	0	1
Kaufman	2	1	2	0	4	0	1	3	5	1	0	2	1	2	8	0	13	3	3	0	0	1	1	0	1	5
Kaufman	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	2	10	2	1	0	0	0	1	1	1	3
Kaufman	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	1
Kaufman	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
Kaufman	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	2	1	0	0	0	1	0	0	0	1
Kaufman	2	0	0	0	0	0	0	1	1	1	0	0	1	0	2	1	4	0	0	0	0	0	2	0	0	2
Kaufman	2	0	1	0	0	0	0	0	3	1	0	1	0	2	3	0	7	1	0	0	0	3	2	0	2	3
Kaufman	2	0	0	0	1	0	0	1	1	1	0	0	0	1	2	1	8	2	0	0	0	1	0	0	2	2
Kaufman	2	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	8	2	0	0	0	0	1	0	1	6
Kaufman	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0
Kaufman	2	0	2	0	1	0	1	2	2	0	0	0	0	0	4	0	5	0	1	0	0	0	0	0	2	3
Kaufman	2	0	0	0	3	0	0	3	0	0	0	0	0	0	3	2	5	0	3	0	0	0	0	0	0	3
Kaufman	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	0	1	3
Kaufman	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	1	3
Kaufman	2	0	1	0	0	0	1	1	2	1	0	0	0	1	3	1	5	1	0	0	0	1	1	0	0	0
Kaufman	2	0	0	0	2	0	0	3	1	0	1	0	1	0	4	0	7	2	0	0	0	1	0	0	0	2
Kaufman	2	0	0	0	1	0	1	3	3	1	1	1	2	1	6	1	15	2	0	0	0	1	3	1	2	8
Kaufman	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Kaufman	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	2
Kaufman	2	0	0	0	0	0	0	3	2	0	1	1	1	1	5	0	7	0	0	0	0	0	1	0	0	3
Kaufman	2	1	0	0	3	0	1	2	3	1	2	0	3	0	5	1	11	0	2	0	0	0	3	1	0	7
Kaufman	2	1	1	0	0	0	1	0	2	0	1	0	1	0	2	0	5	1	0	0	0	1	1	0	0	2
Kaufman	2	0	0	0	0	0	2	5	3	1	1	1	2	1	8	1	13	2	0	0	0	1	1	0	1	6
Kaufman	1	0	0	0	1	0	0	1	1	1	0	0	1	0	2	1	4	0	1	0	0	0	0	0	1	3
Kaufman	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	2
Kaufman	1	0	1	0	1	0	2	0	3	1	1	0	2	0	3	0	4	0	0	0	0	0	1	0	0	3
Levin	0	0	1	0	2	0	1	0	3	2	0	0	0	2	3	1	9	2	1	0	0	1	0	0	1	3
Levin	0	0	0	0	1	0	1	0	3	2	1	0	0	2	3	0	5	1	0	0	0	0	0	0	0	2
Levin	0	0	1	0	2	0	1	1	4	1	2	0	1	1	5	2	14	4	0	0	0	0	1	1	2	6
Levin	0	0	4	1	4	0	0	1	7	0	3	0	3	0	8	3	18	2	0	0	0	0	2	0	5	8
Levin	0	0	0	0	1	0	1	0	2	0	2	0	2	0	2	0	3	0	2	0	0	0	0	0	0	2
Levin	0	0	1	0	1	0	0	0	3	1	1	0	2	0	3	1	7	0	1	0	0	1	2	3	2	5
Levin	0	2	0	0	2	0	0	1	1	1	0	0	0	1	2	2	8	0	3	0	0	1	3	0	0	3
Levin	0	1	1	0	1	0	1	0	2	0	1	0	1	0	2	1	7	2	1	0	0	0	0	0	0	2
Levin	0	0	0	0	1	0	0	1	1	0	1	0	1	0	2	1	5	1	3	0	0	1	1	0	0	3
Levin	0	0	0	0	2	0	1	0	2	1	1	0	0	1	2	1	4	1	0	0	0	2	1	1	0	0
Levin	0	0	0	0	3	0	1	0	1	0	1	0	1	0	1	0	2	0	3	0	0	0	0	0	0	1
Levin	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	0	1	1	2
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
Levin	0	1	0	0	0	0	1	2	2	0	0	2	0	2	4	1	10	2	0	0	0	0	3	0	0	4
Levin	1	0	0	0	1	0	0	1	1	1	0	0	1	0	2	0	4	1	0	0	0	0	0	0	0	3
Levin	1	0	0	0	0	0	0	1	1	0	1	0	0	0	2	2	5	0	0	0	0	0	0	0	1	2
Levin	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1
Levin	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
