speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
NWF089	3I	2	0	0.05555555555555555	0	0.05555555555555555	0	0.16666666666666666	0.05555555555555555	0.1111111111111111	0.05555555555555555	0	0	0	0.05555555555555555	0.16666666666666666	0.05555555555555555	0.3888888888888889	0.1111111111111111	0	0	0	0.05555555555555555	0	0	0.05555555555555555	0.1111111111111111	0.16666666666666666	18
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	0	0	0	0	0.16666666666666666	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	6
NWF089	3I	1	0	0	0	0.1111111111111111	0	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0	0	0.1111111111111111	0	0.2222222222222222	0	0.4444444444444444	0.1111111111111111	0.1111111111111111	0	0	0	0	0.1111111111111111	0	0.2222222222222222	0	9
NWF089	3I	1	0	0	0	0.3333333333333333	0	0	0	0.3333333333333333	0.3333333333333333	0	0	0	0.3333333333333333	0.3333333333333333	0	0.6666666666666666	0	0.3333333333333333	0	0	0	0	0	0.3333333333333333	0.6666666666666666	0	3
NWF089	3I	1	0	0	0	0	0	0.1	0	0.1	0.1	0	0	0.1	0	0.1	0	0.5	0.1	0	0	0	0	0	0.1	0	0.3	0	10
NWF089	3I	1	0	0	0	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	0.14285714285714285	0.2857142857142857	0	0.5714285714285714	0	0	0	0	0	0	0.14285714285714285	0	0.5714285714285714	0	7
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	1	0	0	0	0.16666666666666666	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0.16666666666666666	0	0	6
NWF089	3I	1	0	0	0	0	0	0.14285714285714285	0.2857142857142857	0	0	0	0	0	0	0.2857142857142857	0	0.5714285714285714	0.14285714285714285	0	0	0	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	7
NWF089	3I	1	0.1111111111111111	0	0	0	0	0.1111111111111111	0.1111111111111111	0	0	0	0	0	0	0.1111111111111111	0	0.5555555555555556	0.2222222222222222	0	0	0	0.2222222222222222	0	0	0.1111111111111111	0.2222222222222222	0	9
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0.2	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0.4	0.2	0	0	0	0	0	0	0	0	0.4	5
NWF089	3I	0	0	0	0	0.16666666666666666	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0.16666666666666666	0.16666666666666666	0	0	0	0.16666666666666666	0	0	0	0	0.3333333333333333	6
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0.07692307692307693	0	0.15384615384615385	0.23076923076923078	0	0	0	0	0	0	0.23076923076923078	0	0.46153846153846156	0.07692307692307693	0.15384615384615385	0	0	0	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.23076923076923078	0.15384615384615385	13
