speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb
NWF095	6B	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	5	2	0	0	0	0	0	0	1	1
NWF095	6B	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NWF095	6B	1	0	0	0	1	0	2	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1
NWF095	6B	2	0	0	0	2	0	2	3	0	0	0	0	0	0	3	1	10	2	2	0	0	0	0	0	2	4
NWF095	6B	1	0	0	1	1	0	2	1	2	1	1	0	0	1	3	1	6	1	1	0	0	0	1	0	1	3
NWF095	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1
NWF095	6B	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
NWF095	6B	2	0	0	0	1	0	0	2	1	0	1	0	1	0	3	0	8	1	2	0	0	0	0	0	0	3
NWF095	6B	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	3	0	1	0	0	1	0	0	1	0
NWF095	6B	2	0	0	0	1	0	3	2	5	2	0	3	1	4	7	2	18	1	0	0	0	2	4	4	1	14
NWF095	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NWF095	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	2	0	0	1	5	0	6	4	4	3	1	0	2	2	8	1	24	1	5	0	0	0	2	4	0	16
NWF095	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	2	0	1	0	1	0	1	1	3	2	0	0	2	0	4	0	7	0	2	0	0	0	0	0	0	4
NWF095	6B	1	0	0	0	1	0	2	3	2	1	1	0	2	0	5	2	14	2	1	0	0	4	3	2	1	8
NWF095	6B	2	0	0	1	3	0	0	0	1	1	0	0	0	1	1	0	3	0	5	0	0	0	0	0	0	2
NWF095	6B	2	0	1	2	2	0	0	2	1	0	0	0	0	0	3	0	8	2	2	0	0	0	0	0	0	4
NWF095	6B	2	0	0	1	3	0	1	1	2	2	0	0	1	1	3	1	8	1	2	0	0	1	0	1	1	5
NWF095	6B	2	0	0	0	1	0	2	0	2	2	0	0	2	0	2	1	8	1	1	0	0	0	2	1	1	5
NWF095	6B	1	0	0	0	1	0	1	0	2	2	0	0	1	1	2	0	3	0	1	1	0	1	0	0	0	3
NWF095	6B	1	0	0	0	0	0	3	1	4	3	0	1	0	4	5	0	8	1	0	0	0	0	0	1	0	6
NWF095	6B	2	0	0	0	1	0	1	1	2	2	0	0	0	2	3	0	5	0	1	0	0	0	0	1	0	4
NWF095	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	2	0	0	0	1	0	1	1	2	2	0	0	1	1	3	2	10	0	2	1	0	2	4	1	3	4
NWF095	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF095	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
NWF095	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF095	6B	0	0	0	1	0	0	0	2	1	1	0	0	0	1	3	0	7	1	0	0	0	0	1	1	2	6
NWF095	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	2	0	0	0	0	1	5	2	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	1	2
NWF095	6B	2	1	1	1	2	0	5	4	6	2	3	0	4	1	10	4	31	5	2	1	0	3	6	3	3	17
NWF095	6B	2	0	0	0	1	0	2	2	1	1	0	0	0	1	3	1	10	0	0	0	0	0	1	2	1	7
NWF095	6B	3	0	1	0	4	0	7	4	7	6	0	0	6	0	11	5	35	10	5	1	0	2	8	3	4	16
NWF095	6B	2	1	0	1	1	0	0	2	0	0	0	0	0	0	2	1	8	0	2	0	0	0	4	2	1	5
NWF095	6B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
NWF095	6B	2	0	0	0	0	0	2	1	2	1	1	0	2	0	3	1	6	0	1	0	0	1	0	1	0	4
NWF095	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	2
NWF095	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF095	6B	1	0	0	0	1	0	1	0	2	1	1	0	2	0	2	0	5	1	1	0	0	0	1	1	1	4
NWF095	6B	2	0	0	0	3	0	2	1	0	0	0	0	0	0	1	1	4	1	2	0	0	0	1	0	2	1
NWF095	6B	2	0	0	1	2	0	2	3	3	2	1	0	2	1	6	3	17	4	0	0	0	3	4	2	3	7
NWF095	6B	2	0	0	0	4	0	1	0	1	1	0	0	1	0	1	0	3	1	3	0	0	0	1	0	1	2
NWF095	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1
NWF095	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	3
NWF095	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF095	6B	2	3	0	0	1	0	3	1	4	1	3	0	4	0	5	3	15	3	1	1	0	3	3	2	1	6
NWF095	6B	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
NWF095	6B	2	1	0	0	0	0	1	0	2	0	1	2	0	2	2	1	7	1	0	0	0	0	2	0	0	3
NWF095	6B	2	0	0	0	1	0	1	1	1	1	0	0	0	1	2	1	5	1	2	0	0	0	0	0	1	3
NWF095	6B	2	0	2	0	3	0	5	0	6	2	0	2	0	4	6	3	14	0	0	0	0	1	4	0	3	9
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	1
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	2	0	1	0	1	1	2	0	0	0	0	0	3	0	6	1	1	0	0	0	0	1	1	2
NWF096	3I	1	0	0	0	2	0	2	1	1	1	0	0	1	0	2	2	7	0	2	0	0	1	3	2	2	5
NWF096	3I	2	0	0	0	3	0	0	0	1	1	0	0	1	0	1	1	4	0	1	0	0	0	0	1	0	2
NWF096	3I	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	3	1	3	0	0	0	0	0	0	1
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	0	0	3	2	1	1	0	0	1	0	3	0	6	0	0	0	0	0	2	0	1	4
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	2	0	2	2	0	0	2	0	2	1	9	0	1	0	0	1	4	1	2	6
NWF096	3I	1	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0
NWF096	3I	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	6	0	0	0	0	2	0	1	0	3
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	6	1	0	0	0	1	0	0	0	2
NWF096	3I	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0
NWF096	3I	1	1	0	0	0	0	3	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	1	2
NWF096	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
NWF096	3I	1	0	0	0	1	0	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
NWF096	3I	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	2	0	0	2
NWF096	3I	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	1
NWF096	3I	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0
NWF096	3I	1	1	0	0	2	0	1	1	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0	1	1	2
NWF096	3I	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0
NWF096	3I	1	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	4	1	1	0	0	2	0	0	0	0
NWF096	3I	1	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	1
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	2	0	0	1	1	1	0	0	1	0	2	3	7	1	1	0	0	0	2	1	0	2
NWF096	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	1	0	5	0	1	2	2	0	1	0	1	0	4	1	10	1	5	0	0	1	0	1	1	3
NWF096	3I	2	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0
NWF096	3I	1	1	0	1	2	1	5	1	0	0	0	0	0	0	1	0	5	0	2	0	0	1	0	0	1	2
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	2	0	2	0	1	1	0	0	1	0	1	1	2	0	1	1	0	0	0	0	0	1
NWF096	3I	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	2
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	4	1	0	0	0	1	0	0	0	1
NWF096	3I	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
NWF096	3I	2	0	0	0	2	0	0	0	1	1	0	0	1	0	1	1	5	1	1	0	0	1	2	0	1	2
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	1	1	0	2	0	2	0	2	0	0	0	2	2	10	1	1	0	0	4	1	0	0	0
NWF096	3I	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	1	0	0	0	2	1	2	1	0	0	0	1	3	0	7	1	0	0	0	0	3	0	0	4
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	2
NWF096	3I	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
NWF096	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0
NWF096	3I	1	0	1	0	1	2	4	3	2	1	0	0	0	1	5	0	12	4	5	0	0	0	1	0	2	5
NWF096	3I	1	0	0	0	4	0	3	0	1	1	0	0	0	1	1	0	4	1	5	1	0	1	0	1	1	2
NWF096	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1
NWF096	3I	1	0	1	0	4	0	2	2	4	2	1	0	3	0	6	2	14	1	1	0	0	1	2	3	2	8
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0
NWF096	3I	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	1	0	0	0	3	0	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	1
NWF096	3I	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	2	8	3	1	0	0	2	2	0	0	2
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	2	0	0	1	0	0	2	0	2	2	0	0	0	2	2	0	6	2	0	0	0	1	1	0	1	4
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1
NWF096	3I	2	0	0	0	2	0	2	2	2	2	0	0	2	0	4	1	10	2	0	0	0	2	0	2	1	7
NWF096	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	1	0	2	2	2	2	0	0	2	0	4	2	8	1	0	0	0	1	0	0	1	5
NWF096	3I	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	2	0	1	2	1	1	0	0	1	0	3	1	7	3	0	0	0	2	0	0	0	2
NWF096	3I	1	0	0	0	3	0	1	0	2	2	0	0	2	0	2	2	6	1	3	0	0	3	2	1	0	3
NWF096	3I	1	0	0	1	2	0	0	2	1	1	0	0	0	1	3	1	8	1	2	0	0	1	2	0	2	5
NWF096	3I	2	0	0	0	3	0	1	3	1	0	1	0	1	0	4	2	10	0	1	0	0	0	1	1	1	6
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	2	0	2	0	4	0	0	2	7	5	0	0	1	4	9	1	18	4	6	0	0	1	2	1	0	9
NWF096	3I	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	2
NWF096	3I	0	0	0	0	2	0	1	1	2	2	0	0	1	1	3	3	12	1	2	0	0	2	6	2	2	8
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	1	2	0	1	1	1	1	0	0	1	0	2	1	6	2	2	0	0	0	0	0	0	2
NWF096	3I	1	0	0	0	1	0	1	3	0	0	0	0	0	0	3	0	7	1	1	0	0	0	0	0	2	4
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	3I	1	1	0	0	0	0	2	0	1	1	0	0	0	1	1	0	7	1	0	0	0	1	1	0	0	4
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	2	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	3	1	2	0	0	0	0	1	1	1
NWF096	3I	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	0	1	0	2
NWF096	3I	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	2
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	3I	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0
NWF096	3I	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1	3
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	2	0	1	1	1	0	1	2	4	2	1	0	3	0	6	0	12	3	1	0	0	1	1	1	1	7
NWF096	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF096	6B	0	0	0	0	2	0	1	0	1	1	0	0	1	0	1	1	2	0	2	0	0	0	0	0	0	1
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	2	0	0	0	0	0	2	1	1	1	0	0	1	0	2	0	6	2	0	0	0	0	0	1	0	3
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF096	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF096	6B	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF096	6B	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	0	3	0	0	0	1	0	1	2
