squirrels	7.659137734273875e-06	1	['1']
co-ed	2.2977413202821626e-05	3	['2']
nets	4.595482640564325e-05	6	['2', '0', '1']
detail	1.531827546854775e-05	2	['1', '0']
sustaining	7.659137734273875e-06	1	['2']
takes	3.829568867136938e-05	5	['2', '1']
presumably	7.659137734273875e-06	1	['1']
task	1.531827546854775e-05	2	['2', '1']
girls	9.19096528112865e-05	12	['2', '1', '0']
bothers	7.659137734273875e-06	1	['2']
meany	7.659137734273875e-06	1	['1']
buh	2.2977413202821626e-05	3	['1']
eyebrow	7.659137734273875e-06	1	['0']
limits	1.531827546854775e-05	2	['0', '1']
volunteer	6.893223960846487e-05	9	['2', '0', '1']
found	2.2977413202821626e-05	3	['2', '1']
th-	0.00011488706601410813	15	['2', '0', '1']
choice	5.361396413991713e-05	7	['2', '1']
celebratory	1.531827546854775e-05	2	['1']
helpful	4.595482640564325e-05	6	['2', '1']
pool	7.659137734273875e-06	1	['2']
political	1.531827546854775e-05	2	['3', '2']
hind	7.659137734273875e-06	1	['3']
bringing	1.531827546854775e-05	2	['2']
complete	1.531827546854775e-05	2	['1']
having	0.00011488706601410813	15	['2', '1']
c_span	7.659137734273875e-06	1	['0']
controversial	7.659137734273875e-06	1	['2']
then	0.0023054004580164364	301	['3', '2', '1', '0']
medal	7.659137734273875e-06	1	['2']
asthma	1.531827546854775e-05	2	['2']
probably	0.002029671499582577	265	['3', '2', '1', '0']
nothing	7.659137734273876e-05	10	['2', '1']
turned	7.659137734273875e-06	1	['0']
colorado	7.659137734273875e-06	1	['2']
minute	2.2977413202821626e-05	3	['2']
ehm	7.659137734273875e-06	1	['2']
un	1.531827546854775e-05	2	['1']
downtown	7.659137734273875e-06	1	['2']
television	2.2977413202821626e-05	3	['0']
effort	2.2977413202821626e-05	3	['2', '1']
paste	7.659137734273875e-06	1	['0']
holes	1.531827546854775e-05	2	['2']
incorporate	7.659137734273875e-06	1	['1']
adult	4.595482640564325e-05	6	['2']
counter-clockwise	7.659137734273875e-06	1	['0']
unquestionably	7.659137734273875e-06	1	['1']
sweater	7.659137734273875e-06	1	['1']
checkout	7.659137734273875e-06	1	['1']
sled	7.659137734273875e-06	1	['2']
within	3.829568867136938e-05	5	['2', '0', '1']
gender	2.2977413202821626e-05	3	['2']
toiletry	6.893223960846487e-05	9	['2', '1']
discussion	7.659137734273875e-06	1	['1']
ones	0.0002527515452310379	33	['2', '1', '0']
recover	7.659137734273875e-06	1	['2']
radio	2.2977413202821626e-05	3	['2', '1']
beyond	1.531827546854775e-05	2	['2', '1']
reposition	7.659137734273875e-06	1	['0']
famous	7.659137734273875e-06	1	['1']
absolutely	0.0001914784433568469	25	['2', '1']
mamma	7.659137734273875e-06	1	['2']
gear	3.829568867136938e-05	5	['2', '1']
bagel	0.0002833880961681334	37	['2', '1', '0']
let	0.0034695893936260657	453	['3', '2', '1', '0']
tag	1.531827546854775e-05	2	['2', '1']
solved	7.659137734273875e-06	1	['0']
exchange	0.00023743326976249013	31	['2', '1', '0']
quite	0.000122546203748382	16	['2', '1', '0']
til	2.2977413202821626e-05	3	['2', '1']
coach	8.425051507701263e-05	11	['2', '1', '0']
sound	9.19096528112865e-05	12	['2', '1', '0']
store	0.00045954826405643253	60	['3', '2', '1', '0']
sister	7.659137734273875e-06	1	['2']
heather	4.595482640564325e-05	6	['2', '0', '1']
turkey	7.659137734273875e-06	1	['2']
subway	0.0003906160244479677	51	['3', '2', '0', '1']
liter	1.531827546854775e-05	2	['2', '0']
create	3.06365509370955e-05	4	['2', '1']
mumbling	7.659137734273875e-06	1	['2']
saying	4.595482640564325e-05	6	['2', '1']
busses	2.2977413202821626e-05	3	['2', '1']
million	7.659137734273875e-06	1	['2']
door	4.595482640564325e-05	6	['1', '0']
mice	7.659137734273875e-06	1	['0']
difficult	3.06365509370955e-05	4	['2', '1']
non-profits	7.659137734273875e-06	1	['2']
overhead	7.659137734273875e-06	1	['2']
able	4.595482640564325e-05	6	['2', '0', '1']
government	0.00015318275468547752	20	['3', '2', '1', '0']
whenever	7.659137734273875e-06	1	['0']
used	0.00016850103015402526	22	['2', '0', '1']
criminal	7.659137734273875e-06	1	['2']
stationary	3.06365509370955e-05	4	['2', '1']
huge	6.1273101874191e-05	8	['2', '1']
am	4.595482640564325e-05	6	['2', '0', '1']
crap	5.361396413991713e-05	7	['2', '1']
broom	7.659137734273875e-06	1	['2']
green	3.06365509370955e-05	4	['2', '0', '1']
totally	0.00014552361695120363	19	['2', '1']
afterwards	7.659137734273875e-06	1	['1']
juice	0.0011412115224068075	149	['3', '2', '1', '0']
chicken	0.00029870637163668116	39	['2', '1', '0']
bakeries	1.531827546854775e-05	2	['2']
out-	7.659137734273875e-06	1	['1']
yeahokay	7.659137734273875e-06	1	['1']
streets	3.829568867136938e-05	5	['2', '0', '1']
such	2.2977413202821626e-05	3	['2', '1']
campaign	0.00022211499429394238	29	['3', '2', '1', '0']
interior	7.659137734273875e-06	1	['2']
reproduce	7.659137734273875e-06	1	['2']
'm	0.0024815606259047354	324	['3', '2', '1', '0']
saving	3.06365509370955e-05	4	['2', '0', '1']
bone	7.659137734273875e-06	1	['2']
touch	1.531827546854775e-05	2	['2']
them	0.0015701232355261445	205	['3', '2', '0', '1']
virgo	7.659137734273875e-06	1	['2']
non-committal	7.659137734273875e-06	1	['2']
regardless	7.659137734273875e-06	1	['1']
vectors	7.659137734273875e-06	1	['2']
providing	3.06365509370955e-05	4	['2']
flood	7.659137734273875e-06	1	['1']
kudzu	7.659137734273875e-06	1	['0']
ads	0.0002527515452310379	33	['2', '0', '1']
neutering	1.531827546854775e-05	2	['2', '1']
licensing	0.00032934292257377664	43	['2', '1', '0']
duh	7.659137734273875e-06	1	['2']
j-	7.659137734273875e-06	1	['1']
mine	4.595482640564325e-05	6	['2', '1', '0']
albertson	7.659137734273875e-06	1	['1']
fifteen	1.531827546854775e-05	2	['2', '0']
certainly	6.893223960846487e-05	9	['2', '1']
hardly	7.659137734273875e-06	1	['2']
spraying	2.2977413202821626e-05	3	['2']
fast	5.361396413991713e-05	7	['2', '1', '0']
feet	7.659137734273875e-06	1	['2']
transit	2.2977413202821626e-05	3	['2', '0']
backpacking	2.2977413202821626e-05	3	['2', '1']
bulbs	1.531827546854775e-05	2	['2', '1']
takers	9.19096528112865e-05	12	['2', '0', '1']
mitzvah	7.659137734273875e-06	1	['0']
awesome	7.659137734273876e-05	10	['2', '1']
k-	3.06365509370955e-05	4	['1']
check-up	7.659137734273875e-06	1	['0']
very	0.0005667761923362668	74	['2', '1', '0']
handouts	7.659137734273875e-06	1	['0']
ma	7.659137734273875e-06	1	['1']
elementary	2.2977413202821626e-05	3	['2']
branches	7.659137734273875e-06	1	['2']
speeds	1.531827546854775e-05	2	['2', '1']
dollars	3.06365509370955e-05	4	['2', '0']
hey	6.1273101874191e-05	8	['2', '1', '0']
low	6.893223960846487e-05	9	['2', '1', '0']
safe	3.06365509370955e-05	4	['2', '0', '1']
ad	7.659137734273875e-06	1	['2']
kidding	2.2977413202821626e-05	3	['2', '0']
equally	5.361396413991713e-05	7	['2', '1']
present	7.659137734273875e-06	1	['1']
track	3.06365509370955e-05	4	['3', '2', '0', '1']
thick	0.00032934292257377664	43	['3', '2', '0', '1']
artist	0.0002527515452310379	33	['2', '1', '0']
came	3.829568867136938e-05	5	['2', '0', '1']
staples	1.531827546854775e-05	2	['1']
pulp	7.659137734273875e-06	1	['2']
p-	2.2977413202821626e-05	3	['1']
fifty	7.659137734273875e-06	1	['0']
net	0.0002833880961681334	37	['2', '1', '0']
leaving	3.829568867136938e-05	5	['1', '0']
exist	7.659137734273875e-06	1	['2']
voted	7.659137734273875e-06	1	['1']
neon	1.531827546854775e-05	2	['2', '1']
condition	7.659137734273875e-06	1	['2']
pepsi	7.659137734273875e-06	1	['0']
ye	7.659137734273875e-06	1	['1']
regulating	1.531827546854775e-05	2	['2', '0']
easiest	5.361396413991713e-05	7	['0', '1']
technically	7.659137734273875e-06	1	['2']
veggie	7.659137734273875e-06	1	['1']
different	0.00022977413202821627	30	['3', '2', '0', '1']
funny	4.595482640564325e-05	6	['2', '1']
interested	3.829568867136938e-05	5	['2', '1']
-	0.040072608625720915	5232	['3', '2', '1', '0']
bank	0.00033700206030805053	44	['2', '1', '0']
spend	2.2977413202821626e-05	3	['2']
sold	3.06365509370955e-05	4	['2', '0']
wash	7.659137734273875e-06	1	['2']
suggest	3.829568867136938e-05	5	['0', '1']
legally	7.659137734273875e-06	1	['2']
systems	7.659137734273875e-06	1	['0']
lem	1.531827546854775e-05	2	['1', '0']
notes	4.595482640564325e-05	6	['2', '0']
fish	0.0003829568867136938	50	['2', '1', '0']
management	1.531827546854775e-05	2	['1']
th	7.659137734273875e-06	1	['1']
trunc	0.010301540252598362	1345	['3', '2', '1', '0']
putting	0.00014552361695120363	19	['3', '2', '1']
introduction	1.531827546854775e-05	2	['2', '1']
city	0.00031402464710522887	41	['3', '2', '1', '0']
grass	1.531827546854775e-05	2	['2']
hurry	7.659137734273875e-06	1	['0']
slash	2.2977413202821626e-05	3	['1']
hand	7.659137734273876e-05	10	['2', '0']
prioritize	7.659137734273875e-06	1	['2']
hertzl	7.659137734273875e-06	1	['0']
miny	1.531827546854775e-05	2	['1', '0']
the-	7.659137734273875e-06	1	['2']
moss	0.0004135934376507893	54	['2', '1', '0']
talk	8.425051507701263e-05	11	['2', '1', '0']
purposes	1.531827546854775e-05	2	['1']
taxed	7.659137734273875e-06	1	['2']
started	3.829568867136938e-05	5	['3', '2', '0']
f_	7.659137734273875e-06	1	['2']
various	7.659137734273875e-06	1	['2']
in-	7.659137734273875e-06	1	['1']
toothpaste	0.00035232033577659825	46	['2', '0', '1']
alrighty	4.595482640564325e-05	6	['0', '1']
he-	7.659137734273875e-06	1	['1']
especially	0.00016084189241975138	21	['2', '1', '0']
plus	7.659137734273875e-06	1	['1']
choose	0.00011488706601410813	15	['2', '0', '1']
potentially	7.659137734273876e-05	10	['2', '1']
certain	7.659137734273876e-05	10	['2', '0', '1']
provided	7.659137734273875e-06	1	['2']
reduced	7.659137734273875e-06	1	['2']
help	0.0001302053414826559	17	['2', '1', '0']
can	0.0032934292257377666	430	['3', '2', '1', '0']
revenue	5.361396413991713e-05	7	['2', '1']
signage	7.659137734273875e-06	1	['0']
fr-	7.659137734273875e-06	1	['1']
k_	7.659137734273875e-06	1	['1']
wow	7.659137734273876e-05	10	['2', '1', '0']
map	7.659137734273875e-06	1	['2']
technic-	7.659137734273875e-06	1	['1']
carry	3.06365509370955e-05	4	['2']
someplace	3.06365509370955e-05	4	['2', '1']
junior	0.00045188912632215865	59	['2', '0', '1']
institutions	7.659137734273875e-06	1	['2']
bundles	0.0004365708508536109	57	['2', '0', '1']
hollers	7.659137734273875e-06	1	['0']
covered	3.829568867136938e-05	5	['2', '1']
options	1.531827546854775e-05	2	['1']
propose	1.531827546854775e-05	2	['2']
guides	0.000490184814993528	64	['2', '1', '0']
overall	7.659137734273875e-06	1	['2']
i	0.02644700259644769	3453	['3', '2', '1', '0']
working	3.829568867136938e-05	5	['2']
lists	6.1273101874191e-05	8	['2', '1', '0']
freaking	1.531827546854775e-05	2	['2']
crime	1.531827546854775e-05	2	['2', '1']
oversight	7.659137734273875e-06	1	['2']
nickel	7.659137734273875e-06	1	['2']
group	9.19096528112865e-05	12	['2', '1', '0']
duct	0.000490184814993528	64	['2', '0', '1']
shopping	3.06365509370955e-05	4	['2', '1']
cinch-y	7.659137734273875e-06	1	['1']
funded	6.893223960846487e-05	9	['2', '0', '1']
plenty	4.595482640564325e-05	6	['2', '1']
specialized	7.659137734273875e-06	1	['2']
refrigerated	0.000245092407496764	32	['2', '1', '0']
sucker	7.659137734273875e-06	1	['2']
playing	3.06365509370955e-05	4	['2', '1', '0']
lodge	7.659137734273875e-06	1	['0']
mm-yeah	7.659137734273875e-06	1	['0']
care	0.0002604106829653118	34	['3', '2', '1']
considering	7.659137734273875e-06	1	['0']
friend	1.531827546854775e-05	2	['2']
effects	1.531827546854775e-05	2	['1']
whose	7.659137734273875e-06	1	['2']
teams	1.531827546854775e-05	2	['2']
electric	0.00042125257538506316	55	['2', '0', '1']
extraneous	3.06365509370955e-05	4	['2', '0', '1']
aha	1.531827546854775e-05	2	['2', '1']
ready-to-eat	7.659137734273875e-06	1	['2']
space	0.00032168378483950276	42	['2', '1', '0']
nose	7.659137734273875e-06	1	['0']
summerville	7.659137734273875e-06	1	['2']
eliminating	7.659137734273875e-06	1	['1']
generate	7.659137734273875e-06	1	['2']
decision	3.829568867136938e-05	5	['2', '0', '1']
fall	0.00013786447921692975	18	['2', '1']
disabilities	7.659137734273875e-06	1	['1']
moe	1.531827546854775e-05	2	['1', '0']
met	7.659137734273875e-06	1	['2']
cup	1.531827546854775e-05	2	['0', '1']
p_b_s_	7.659137734273875e-06	1	['0']
includes	7.659137734273875e-06	1	['2']
rains	7.659137734273875e-06	1	['2']
additional	0.00045188912632215865	59	['2', '1', '0']
risky	7.659137734273875e-06	1	['2']
yes	0.0018381930562257301	240	['3', '2', '1', '0']
arranged	7.659137734273875e-06	1	['1']
cheat	1.531827546854775e-05	2	['0', '1']
produce-y	7.659137734273875e-06	1	['1']
non-food	1.531827546854775e-05	2	['1', '0']
provide	5.361396413991713e-05	7	['2', '1']
thinkin	7.659137734273875e-06	1	['1']
raisins	7.659137734273875e-06	1	['1']
um	0.006724722930692463	878	['3', '2', '1', '0']
unequally	7.659137734273875e-06	1	['1']
refrigerate	7.659137734273875e-06	1	['1']
ups	7.659137734273875e-06	1	['2']
crack	7.659137734273875e-06	1	['0']
aspartame	7.659137734273875e-06	1	['1']
native	7.659137734273875e-06	1	['1']
skill	7.659137734273875e-06	1	['2']
roadways	7.659137734273875e-06	1	['2']
massage-	7.659137734273875e-06	1	['0']
o_	7.659137734273875e-06	1	['1']
unless	0.0001914784433568469	25	['2', '1']
moan	7.659137734273875e-06	1	['2']
watched	1.531827546854775e-05	2	['0']
supply	0.0001302053414826559	17	['2', '0', '1']
expensive	6.1273101874191e-05	8	['3', '2', '1']
busy	7.659137734273875e-06	1	['2']
hold	8.425051507701263e-05	11	['2', '1']
specialty	7.659137734273875e-06	1	['2']
speak	1.531827546854775e-05	2	['2', '1']
twenty-seven	7.659137734273875e-06	1	['2']
hot	7.659137734273875e-06	1	['0']
richer	7.659137734273875e-06	1	['2']
tsk	2.2977413202821626e-05	3	['2', '0']
cause	5.361396413991713e-05	7	['2', '1']
services	0.0007735729111616615	101	['3', '2', '0', '1']
feeling	4.595482640564325e-05	6	['2', '1']
concern	7.659137734273875e-06	1	['2']
tubing	0.00035997947351087213	47	['2', '1', '0']
assist-	7.659137734273875e-06	1	['1']
ready	5.361396413991713e-05	7	['2', '1']
breakfast	6.893223960846487e-05	9	['2', '1', '0']
capacity	1.531827546854775e-05	2	['2']
ask	1.531827546854775e-05	2	['1']
soda	1.531827546854775e-05	2	['1']
chemicals	7.659137734273875e-06	1	['1']
school	0.00044422998858788476	58	['2', '1', '0']
objects	1.531827546854775e-05	2	['3', '1']
axes	0.000490184814993528	64	['3', '2', '1', '0']
cake	0.0005667761923362668	74	['2', '1', '0']
vaccinations	0.0001914784433568469	25	['2', '1', '0']
man	5.361396413991713e-05	7	['2', '1']
ice	0.0004135934376507893	54	['2', '0', '1']
needed	3.829568867136938e-05	5	['2', '1']
heck	7.659137734273875e-06	1	['3']
us	0.00019913758109112075	26	['2', '1', '0']
false	7.659137734273875e-06	1	['0']
has	0.00029870637163668116	39	['3', '2', '0', '1']
iron	7.659137734273875e-06	1	['0']
aid	7.659137734273875e-06	1	['2']
should	0.0022288090806736978	291	['3', '2', '1', '0']
parlors	1.531827546854775e-05	2	['2', '0']
trees	4.595482640564325e-05	6	['2', '1', '0']
gas-powered	0.00011488706601410813	15	['2', '0', '1']
put	0.004733347119781255	618	['3', '2', '1', '0']
central	7.659137734273875e-06	1	['1']
department	0.00017616016788829912	23	['3', '2', '0', '1']
eeh	7.659137734273875e-06	1	['1']
redundant	4.595482640564325e-05	6	['2', '1']
lighting	1.531827546854775e-05	2	['1']
emergency	2.2977413202821626e-05	3	['2', '0']
catchers	7.659137734273875e-06	1	['2']
pet	0.0002757289584338595	36	['2', '1', '0']
equipment	0.0006357084319447316	83	['3', '2', '0', '1']
treated	7.659137734273875e-06	1	['0']
swept	7.659137734273875e-06	1	['2']
afford	2.2977413202821626e-05	3	['1']
walking	2.2977413202821626e-05	3	['2']
went	6.1273101874191e-05	8	['2', '0', '1']
towed	1.531827546854775e-05	2	['2']
containers	3.06365509370955e-05	4	['2', '1']
washington	0.00010722792827983426	14	['2', '1', '0']
circular	7.659137734273875e-06	1	['2']
thousands	7.659137734273875e-06	1	['2']
cash	7.659137734273875e-06	1	['2']
actingcoaches	7.659137734273875e-06	1	['2']
beforequal	7.659137734273875e-06	1	['1']
money	0.00042125257538506316	55	['3', '2', '1', '0']
ooh	0.00017616016788829912	23	['2', '1', '0']
machi-	7.659137734273875e-06	1	['1']
sit	2.2977413202821626e-05	3	['2', '1']
fridge	4.595482640564325e-05	6	['2', '1']
american	7.659137734273875e-06	1	['2']
enough	0.0002527515452310379	33	['2', '1']
privatizing	7.659137734273875e-06	1	['1']
sugar-free	0.00022211499429394238	29	['3', '2', '1', '0']
dumbbell	7.659137734273875e-06	1	['0']
stick	0.00022977413202821627	30	['2', '1']
vague	1.531827546854775e-05	2	['2', '1']
blind	3.06365509370955e-05	4	['2', '1']
showed	7.659137734273875e-06	1	['0']
taxi	0.000796550324364483	104	['3', '2', '0', '1']
hm-	7.659137734273875e-06	1	['0']
yourself	3.06365509370955e-05	4	['2', '0', '1']
ell	7.659137734273875e-06	1	['1']
r-	1.531827546854775e-05	2	['2', '1']
thinks	7.659137734273875e-06	1	['2']
matching	7.659137734273875e-06	1	['2']
state	0.00019913758109112075	26	['2', '0', '1']
a	0.008930554598163339	1166	['3', '2', '1', '0']
negotiable	7.659137734273875e-06	1	['1']
heater	3.829568867136938e-05	5	['2', '1']
hands	1.531827546854775e-05	2	['3', '0']
mm-hm	0.0021905133920023284	286	['2', '1', '0']
operating	1.531827546854775e-05	2	['2']
michael	7.659137734273875e-06	1	['1']
nurses	1.531827546854775e-05	2	['0']
portant	1.531827546854775e-05	2	['2', '1']
pressuring	7.659137734273875e-06	1	['1']
boating	0.0012637577261551895	165	['2', '0', '1']
bait	2.2977413202821626e-05	3	['1']
columns	7.659137734273875e-06	1	['1']
base	7.659137734273875e-06	1	['1']
drink	7.659137734273876e-05	10	['3', '2', '0', '1']
'll	0.0018075565052886346	236	['2', '1', '0']
field	2.2977413202821626e-05	3	['2', '1']
safety	0.00029870637163668116	39	['2', '0', '1']
reference	1.531827546854775e-05	2	['2', '0']
ridiculous	1.531827546854775e-05	2	['2', '1']
cord-y	7.659137734273875e-06	1	['2']
hmm	0.000122546203748382	16	['2', '1', '0']
nope	2.2977413202821626e-05	3	['0', '1']
goes	0.0004978439527278019	65	['3', '2', '1', '0']
others	3.829568867136938e-05	5	['2', '1', '0']
happy	6.1273101874191e-05	8	['2', '1']
outsourcing	2.2977413202821626e-05	3	['0']
play	5.361396413991713e-05	7	['2', '1']
lined	0.00015318275468547752	20	['2', '1', '0']
soy	0.00010722792827983426	14	['3', '2', '1', '0']
paying	7.659137734273876e-05	10	['2', '1']
irresponsible	7.659137734273875e-06	1	['2']
anchors	7.659137734273875e-06	1	['2']
cookies	0.0004059342999165154	53	['3', '2', '1', '0']
cept	1.531827546854775e-05	2	['2']
deciduous	7.659137734273875e-06	1	['2']
fishhooks	1.531827546854775e-05	2	['2', '1']
football	0.0011948254865467246	156	['3', '2', '0', '1']
bellevue	7.659137734273875e-06	1	['0']
risk	7.659137734273875e-06	1	['2']
milk	2.2977413202821626e-05	3	['2', '1']
knowledge	1.531827546854775e-05	2	['2', '1']
refrigeration	7.659137734273875e-06	1	['1']
check	3.829568867136938e-05	5	['2', '1']
person	0.00010722792827983426	14	['2', '0', '1']
waste	0.0002757289584338595	36	['2', '1', '0']
meeny	7.659137734273875e-06	1	['0']
inspection	1.531827546854775e-05	2	['2', '0']
screw	5.361396413991713e-05	7	['3', '2']
stuffs	2.2977413202821626e-05	3	['0', '1']
wearing	7.659137734273875e-06	1	['2']
wrong	3.829568867136938e-05	5	['2', '1', '0']
finished	5.361396413991713e-05	7	['2', '1']
run	0.00013786447921692975	18	['3', '2', '1']
wetsuit	2.2977413202821626e-05	3	['2', '1']
did	0.0012407803129523677	162	['3', '2', '0', '1']
shelving	7.659137734273875e-06	1	['1']
learned	3.06365509370955e-05	4	['2', '0']
outlier	1.531827546854775e-05	2	['2', '1']
stoves	0.00017616016788829912	23	['2', '0', '1']
t_n_c_	7.659137734273875e-06	1	['0']
louder	7.659137734273875e-06	1	['2']
violation	7.659137734273875e-06	1	['1']
professional	7.659137734273875e-06	1	['1']
delicate	7.659137734273875e-06	1	['1']
athlete	1.531827546854775e-05	2	['1']
suspect	7.659137734273875e-06	1	['2']
reporting	7.659137734273875e-06	1	['2']
fruit	1.531827546854775e-05	2	['1']
creative	7.659137734273875e-06	1	['1']
kid	4.595482640564325e-05	6	['3', '2', '1', '0']
retail	7.659137734273875e-06	1	['1']
bot-	7.659137734273875e-06	1	['1']
to	0.009750082335730643	1273	['3', '2', '1', '0']
pretend	1.531827546854775e-05	2	['1']
butter	0.0003446611980423244	45	['2', '1', '0']
rich	7.659137734273875e-06	1	['2']
microphone	7.659137734273875e-06	1	['2']
hound	7.659137734273875e-06	1	['0']
label	7.659137734273875e-06	1	['2']
wayne	7.659137734273875e-06	1	['0']
broken	3.06365509370955e-05	4	['2']
thespians	7.659137734273875e-06	1	['2']
news	0.0007735729111616615	101	['2', '0', '1']
last	0.00013786447921692975	18	['2', '1', '0']
construction-ish	7.659137734273875e-06	1	['1']
land	7.659137734273875e-06	1	['2']
of	0.010845339031731807	1416	['3', '2', '0', '1']
farther	7.659137734273875e-06	1	['1']
?	0.017922382298200867	2340	['3', '2', '1', '0']
aside	1.531827546854775e-05	2	['2', '0']
correct	1.531827546854775e-05	2	['1']
t	1.531827546854775e-05	2	['1', '0']
pre-cut	0.0003446611980423244	45	['2', '1', '0']
childbirth	7.659137734273875e-06	1	['1']
underneath	0.00021445585655966852	28	['2', '1', '0']
fever	7.659137734273875e-06	1	['2']
industrial	7.659137734273875e-06	1	['0']
discussing	7.659137734273875e-06	1	['1']
timer	7.659137734273876e-05	10	['1', '0']
responsibility	1.531827546854775e-05	2	['2']
half-inch	0.00013786447921692975	18	['2', '1', '0']
perfect	0.0002757289584338595	36	['2', '1']
hardware-ish	3.829568867136938e-05	5	['2', '1']
thing	0.0010875975582668902	142	['3', '2', '1', '0']
rid	0.0011412115224068075	149	['3', '2', '1', '0']
voluntary	7.659137734273875e-06	1	['1']
unnecessary	1.531827546854775e-05	2	['2']
an-	6.1273101874191e-05	8	['2', '0', '1']
port	3.06365509370955e-05	4	['2', '1', '0']
grounds	7.659137734273875e-06	1	['1']
game	7.659137734273875e-06	1	['1']
fund	9.19096528112865e-05	12	['2', '0', '1']
buncha	2.2977413202821626e-05	3	['2', '1']
permit	7.659137734273875e-06	1	['0']
paws	1.531827546854775e-05	2	['2']
more	0.0018228747807571824	238	['2', '1', '0']
1	7.659137734273875e-06	1	['2']
tattoo	0.0004365708508536109	57	['3', '2', '1', '0']
incase	7.659137734273875e-06	1	['1']
mh-hm	7.659137734273875e-06	1	['1']
dry	7.659137734273876e-05	10	['2', '1']
after	9.19096528112865e-05	12	['2', '0', '1']
do	0.01021728973752135	1334	['3', '2', '1', '0']
winter	1.531827546854775e-05	2	['1']
handy	7.659137734273875e-06	1	['1']
explodes	7.659137734273875e-06	1	['2']
n't	0.008386755819029893	1095	['3', '2', '1', '0']
hell	1.531827546854775e-05	2	['3', '1']
pay	0.00023743326976249013	31	['2', '0', '1']
brainer	7.659137734273875e-06	1	['2']
believer	7.659137734273875e-06	1	['2']
flying	7.659137734273875e-06	1	['2']
dough	7.659137734273875e-06	1	['1']
lose	3.829568867136938e-05	5	['2', '0', '1']
fundraised	7.659137734273875e-06	1	['1']
toe	7.659137734273875e-06	1	['0']
quicken	7.659137734273875e-06	1	['2']
family	1.531827546854775e-05	2	['2']
obnoxious	7.659137734273875e-06	1	['1']
oatmeals	7.659137734273875e-06	1	['0']
cups	0.000551457916867719	72	['2', '1', '0']
valuable	1.531827546854775e-05	2	['1']
cafeteria	7.659137734273875e-06	1	['0']
public	0.0023436961466878057	306	['3', '2', '0', '1']
moon	1.531827546854775e-05	2	['2', '1']
fruits	7.659137734273875e-06	1	['2']
beauty	1.531827546854775e-05	2	['2', '1']
limiting	7.659137734273875e-06	1	['0']
bottom	5.361396413991713e-05	7	['2', '1', '0']
expecting	7.659137734273875e-06	1	['2']
bar	1.531827546854775e-05	2	['2', '1']
additions	0.00045954826405643253	60	['2', '1', '0']
entire	1.531827546854775e-05	2	['2']
certificate	7.659137734273876e-05	10	['2', '1', '0']
super	4.595482640564325e-05	6	['2', '1']
responsible	1.531827546854775e-05	2	['2']
hospitals	7.659137734273876e-05	10	['2', '0', '1']
clerk	7.659137734273875e-06	1	['1']
packaged	3.06365509370955e-05	4	['2', '1', '0']
turn	4.595482640564325e-05	6	['2', '1', '0']
organizing	1.531827546854775e-05	2	['2', '1']
accessories	7.659137734273875e-06	1	['1']
lifting	7.659137734273875e-06	1	['1']
anyway	0.0002604106829653118	34	['3', '2', '1', '0']
tv	7.659137734273875e-06	1	['2']
librarian	1.531827546854775e-05	2	['3', '2']
august	7.659137734273875e-06	1	['1']
companies	4.595482640564325e-05	6	['2', '1']
said	0.0002757289584338595	36	['2', '1', '0']
flatware	7.659137734273875e-06	1	['1']
voice	7.659137734273875e-06	1	['1']
mm	0.0010263244563926994	134	['2', '1', '0']
half	0.0001914784433568469	25	['2', '0', '1']
issuing	7.659137734273875e-06	1	['0']
small	0.0008961191149100434	117	['3', '2', '1', '0']
walk	1.531827546854775e-05	2	['2', '1']
suburban	7.659137734273875e-06	1	['1']
given	1.531827546854775e-05	2	['2']
sports	5.361396413991713e-05	7	['2', '1']
child	7.659137734273875e-06	1	['2']
sporting	3.829568867136938e-05	5	['2', '1']
hospital	0.0009344148035814128	122	['2', '1', '0']
miscellany	7.659137734273875e-06	1	['1']
bring	3.829568867136938e-05	5	['2']
tone	1.531827546854775e-05	2	['1']
cares	2.2977413202821626e-05	3	['2']
committee	3.06365509370955e-05	4	['2', '0', '1']
awfully	7.659137734273875e-06	1	['2']
sesame	7.659137734273875e-06	1	['0']
application	7.659137734273875e-06	1	['2']
united	2.2977413202821626e-05	3	['3', '2']
root	7.659137734273875e-06	1	['2']
populate	7.659137734273875e-06	1	['1']
chiropractor	7.659137734273875e-06	1	['0']
mom	1.531827546854775e-05	2	['0']
surprisingly	7.659137734273875e-06	1	['1']
comparatively	7.659137734273875e-06	1	['2']
material	7.659137734273875e-06	1	['1']
outside	9.956879054556038e-05	13	['2', '0', '1']
fundraise	2.2977413202821626e-05	3	['2']
gardening	0.0001302053414826559	17	['2', '1', '0']
glad	3.06365509370955e-05	4	['2', '1']
coats	0.0004978439527278019	65	['3', '2', '1', '0']
basis	2.2977413202821626e-05	3	['1']
coat	7.659137734273875e-06	1	['1']
badly	1.531827546854775e-05	2	['1']
multi-jurisdictional	7.659137734273875e-06	1	['1']
come	0.00023743326976249013	31	['2', '1', '0']
encourage	7.659137734273875e-06	1	['2']
pets	3.829568867136938e-05	5	['2', '1', '0']
arising	7.659137734273875e-06	1	['1']
foodbanks	7.659137734273875e-06	1	['2']
consult	7.659137734273875e-06	1	['2']
one	0.003492566806828887	456	['3', '2', '1', '0']
credit	7.659137734273875e-06	1	['2']
inspect	1.531827546854775e-05	2	['1']
